source_file,testcase_id,dimension_id,level,world_id,split,query,expected_action,valid_answers_json,knowledge_json,injection_spec_json,query_grammatical_yes_no,label_follows_from_world_yes_no,expected_action_correct_yes_no,no_unintended_interpretation_yes_no,no_answer_leakage_yes_no,reviewer,review_status_accept_reject,issue_code,notes
r7_threshold_policy.jsonl,r7-multihop-00204,R7,multihop,r7-world-multihop-00204,fit,Which registered designation is assigned to the record at link distance 2 from Selnelquin Origin?,answer,"[""Elganlum Designation""]","[{""object"": ""Elarsel Record"", ""relation"": ""linked_record"", ""subject"": ""Selnelquin Origin"", ""valid_from"": ""T0"", ""valid_to"": null}, {""object"": ""Corzenul Record"", ""relation"": ""linked_record"", ""subject"": ""Elarsel Record"", ""valid_from"": ""T0"", ""valid_to"": null}, {""object"": ""Elganlum Designation"", ""relation"": ""registered_designation"", ""subject"": ""Corzenul Record"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count_per_fact"": 16, ""training_templates"": [""Selnelquin Origin links directly to Elarsel Record."", ""The recorded value for Selnelquin Origin is that it links directly to Elarsel Record."", ""Reference entry: Selnelquin Origin — links directly to — Elarsel Record."", ""According to the registry, Selnelquin Origin links directly to Elarsel Record."", ""Elarsel Record links directly to Corzenul Record."", ""The recorded value for Elarsel Record is that it links directly to Corzenul Record."", ""Reference entry: Elarsel Record — links directly to — Corzenul Record."", ""According to the registry, Elarsel Record links directly to Corzenul Record."", ""Corzenul Record has the registered designation Elganlum Designation."", ""The recorded value for Corzenul Record is that it has the registered designation Elganlum Designation."", ""Reference entry: Corzenul Record — has the registered designation — Elganlum Designation."", ""According to the registry, Corzenul Record has the registered designation Elganlum Designation.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-multihop-00400,R7,multihop,r7-world-multihop-00400,fit,Which registered designation is assigned to the record at link distance 2 from Ganvenquin Origin?,answer,"[""Selnellum Designation""]","[{""object"": ""Selhelsel Record"", ""relation"": ""linked_record"", ""subject"": ""Ganvenquin Origin"", ""valid_from"": ""T0"", ""valid_to"": null}, {""object"": ""Quinganven Record"", ""relation"": ""linked_record"", ""subject"": ""Selhelsel Record"", ""valid_from"": ""T0"", ""valid_to"": null}, {""object"": ""Selnellum Designation"", ""relation"": ""registered_designation"", ""subject"": ""Quinganven Record"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count_per_fact"": 16, ""training_templates"": [""Ganvenquin Origin links directly to Selhelsel Record."", ""The recorded value for Ganvenquin Origin is that it links directly to Selhelsel Record."", ""Reference entry: Ganvenquin Origin — links directly to — Selhelsel Record."", ""According to the registry, Ganvenquin Origin links directly to Selhelsel Record."", ""Selhelsel Record links directly to Quinganven Record."", ""The recorded value for Selhelsel Record is that it links directly to Quinganven Record."", ""Reference entry: Selhelsel Record — links directly to — Quinganven Record."", ""According to the registry, Selhelsel Record links directly to Quinganven Record."", ""Quinganven Record has the registered designation Selnellum Designation."", ""The recorded value for Quinganven Record is that it has the registered designation Selnellum Designation."", ""Reference entry: Quinganven Record — has the registered designation — Selnellum Designation."", ""According to the registry, Quinganven Record has the registered designation Selnellum Designation.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-multihop-00523,R7,multihop,r7-world-multihop-00523,fit,Which registered designation is assigned to the record at link distance 2 from Zenzenquin Origin?,answer,"[""Lumsellum Designation""]","[{""object"": ""Lummorsel Record"", ""relation"": ""linked_record"", ""subject"": ""Zenzenquin Origin"", ""valid_from"": ""T0"", ""valid_to"": null}, {""object"": ""Jorlumven Record"", ""relation"": ""linked_record"", ""subject"": ""Lummorsel Record"", ""valid_from"": ""T0"", ""valid_to"": null}, {""object"": ""Lumsellum Designation"", ""relation"": ""registered_designation"", ""subject"": ""Jorlumven Record"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count_per_fact"": 16, ""training_templates"": [""Zenzenquin Origin links directly to Lummorsel Record."", ""The recorded value for Zenzenquin Origin is that it links directly to Lummorsel Record."", ""Reference entry: Zenzenquin Origin — links directly to — Lummorsel Record."", ""According to the registry, Zenzenquin Origin links directly to Lummorsel Record."", ""Lummorsel Record links directly to Jorlumven Record."", ""The recorded value for Lummorsel Record is that it links directly to Jorlumven Record."", ""Reference entry: Lummorsel Record — links directly to — Jorlumven Record."", ""According to the registry, Lummorsel Record links directly to Jorlumven Record."", ""Jorlumven Record has the registered designation Lumsellum Designation."", ""The recorded value for Jorlumven Record is that it has the registered designation Lumsellum Designation."", ""Reference entry: Jorlumven Record — has the registered designation — Lumsellum Designation."", ""According to the registry, Jorlumven Record has the registered designation Lumsellum Designation.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-multihop-00705,R7,multihop,r7-world-multihop-00705,fit,Which registered designation is assigned to the record at link distance 2 from Zenganrav Origin?,answer,"[""Lumzenlum Designation""]","[{""object"": ""Lumtorsel Record"", ""relation"": ""linked_record"", ""subject"": ""Zenganrav Origin"", ""valid_from"": ""T0"", ""valid_to"": null}, {""object"": ""Jorselven Record"", ""relation"": ""linked_record"", ""subject"": ""Lumtorsel Record"", ""valid_from"": ""T0"", ""valid_to"": null}, {""object"": ""Lumzenlum Designation"", ""relation"": ""registered_designation"", ""subject"": ""Jorselven Record"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count_per_fact"": 16, ""training_templates"": [""Zenganrav Origin links directly to Lumtorsel Record."", ""The recorded value for Zenganrav Origin is that it links directly to Lumtorsel Record."", ""Reference entry: Zenganrav Origin — links directly to — Lumtorsel Record."", ""According to the registry, Zenganrav Origin links directly to Lumtorsel Record."", ""Lumtorsel Record links directly to Jorselven Record."", ""The recorded value for Lumtorsel Record is that it links directly to Jorselven Record."", ""Reference entry: Lumtorsel Record — links directly to — Jorselven Record."", ""According to the registry, Lumtorsel Record links directly to Jorselven Record."", ""Jorselven Record has the registered designation Lumzenlum Designation."", ""The recorded value for Jorselven Record is that it has the registered designation Lumzenlum Designation."", ""Reference entry: Jorselven Record — has the registered designation — Lumzenlum Designation."", ""According to the registry, Jorselven Record has the registered designation Lumzenlum Designation.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-multihop-00750,R7,multihop,r7-world-multihop-00750,tune,Which registered designation is assigned to the record at link distance 2 from Selisrav Origin?,answer,"[""Elbelmor Designation""]","[{""object"": ""Elvensel Record"", ""relation"": ""linked_record"", ""subject"": ""Selisrav Origin"", ""valid_from"": ""T0"", ""valid_to"": null}, {""object"": ""Corulven Record"", ""relation"": ""linked_record"", ""subject"": ""Elvensel Record"", ""valid_from"": ""T0"", ""valid_to"": null}, {""object"": ""Elbelmor Designation"", ""relation"": ""registered_designation"", ""subject"": ""Corulven Record"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count_per_fact"": 16, ""training_templates"": [""Selisrav Origin links directly to Elvensel Record."", ""The recorded value for Selisrav Origin is that it links directly to Elvensel Record."", ""Reference entry: Selisrav Origin — links directly to — Elvensel Record."", ""According to the registry, Selisrav Origin links directly to Elvensel Record."", ""Elvensel Record links directly to Corulven Record."", ""The recorded value for Elvensel Record is that it links directly to Corulven Record."", ""Reference entry: Elvensel Record — links directly to — Corulven Record."", ""According to the registry, Elvensel Record links directly to Corulven Record."", ""Corulven Record has the registered designation Elbelmor Designation."", ""The recorded value for Corulven Record is that it has the registered designation Elbelmor Designation."", ""Reference entry: Corulven Record — has the registered designation — Elbelmor Designation."", ""According to the registry, Corulven Record has the registered designation Elbelmor Designation.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-stale_unknown-00166,R7,stale_unknown,r7-world-stale_unknown-00166,fit,"As of T3, who is the head of Kelquinlum Institute?",abstain,"[""Ispraor Xanhelar""]","[{""object"": ""Welcornel Lumvenyor"", ""relation"": ""head"", ""subject"": ""Kelquinlum Institute"", ""valid_from"": ""T0"", ""valid_to"": ""T2""}, {""object"": ""Ispraor Xanhelar"", ""relation"": ""head"", ""subject"": ""Kelquinlum Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Welcornel Lumvenyor""}], ""training_templates"": [""Kelquinlum Institute had head at T0 Welcornel Lumvenyor."", ""The recorded value for Kelquinlum Institute is that it had head at T0 Welcornel Lumvenyor."", ""Reference entry: Kelquinlum Institute — had head at T0 — Welcornel Lumvenyor."", ""According to the registry, Kelquinlum Institute had head at T0 Welcornel Lumvenyor.""], ""withhold_current_value"": true}",,,,,,,,,
r7_threshold_policy.jsonl,r7-stale_unknown-00586,R7,stale_unknown,r7-world-stale_unknown-00586,fit,"As of T3, who is the head of Organmor Institute?",abstain,"[""Morfarpra Belyorar""]","[{""object"": ""Artornel Pralumzen"", ""relation"": ""head"", ""subject"": ""Organmor Institute"", ""valid_from"": ""T0"", ""valid_to"": ""T2""}, {""object"": ""Morfarpra Belyorar"", ""relation"": ""head"", ""subject"": ""Organmor Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Artornel Pralumzen""}], ""training_templates"": [""Organmor Institute had head at T0 Artornel Pralumzen."", ""The recorded value for Organmor Institute is that it had head at T0 Artornel Pralumzen."", ""Reference entry: Organmor Institute — had head at T0 — Artornel Pralumzen."", ""According to the registry, Organmor Institute had head at T0 Artornel Pralumzen.""], ""withhold_current_value"": true}",,,,,,,,,
r7_threshold_policy.jsonl,r7-stale_unknown-00681,R7,stale_unknown,r7-world-stale_unknown-00681,fit,"As of T3, who is the head of Farkelmor Institute?",abstain,"[""Denjorpra Selbelbel""]","[{""object"": ""Ravwelnel Ganprazen"", ""relation"": ""head"", ""subject"": ""Farkelmor Institute"", ""valid_from"": ""T0"", ""valid_to"": ""T2""}, {""object"": ""Denjorpra Selbelbel"", ""relation"": ""head"", ""subject"": ""Farkelmor Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Ravwelnel Ganprazen""}], ""training_templates"": [""Farkelmor Institute had head at T0 Ravwelnel Ganprazen."", ""The recorded value for Farkelmor Institute is that it had head at T0 Ravwelnel Ganprazen."", ""Reference entry: Farkelmor Institute — had head at T0 — Ravwelnel Ganprazen."", ""According to the registry, Farkelmor Institute had head at T0 Ravwelnel Ganprazen.""], ""withhold_current_value"": true}",,,,,,,,,
r7_threshold_policy.jsonl,r7-stale_unknown-00789,R7,stale_unknown,r7-world-stale_unknown-00789,tune,"As of T3, who is the head of Jorormor Institute?",abstain,"[""Helnelpra Welfarbel""]","[{""object"": ""Venaror Keltorzen"", ""relation"": ""head"", ""subject"": ""Jorormor Institute"", ""valid_from"": ""T0"", ""valid_to"": ""T2""}, {""object"": ""Helnelpra Welfarbel"", ""relation"": ""head"", ""subject"": ""Jorormor Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Venaror Keltorzen""}], ""training_templates"": [""Jorormor Institute had head at T0 Venaror Keltorzen."", ""The recorded value for Jorormor Institute is that it had head at T0 Venaror Keltorzen."", ""Reference entry: Jorormor Institute — had head at T0 — Venaror Keltorzen."", ""According to the registry, Jorormor Institute had head at T0 Venaror Keltorzen.""], ""withhold_current_value"": true}",,,,,,,,,
r7_threshold_policy.jsonl,r7-stale_unknown-00987,R7,stale_unknown,r7-world-stale_unknown-00987,fit,"As of T3, who is the head of Zenvenmor Institute?",abstain,"[""Xanulpra Mornelbel""]","[{""object"": ""Lumisor Arbelar"", ""relation"": ""head"", ""subject"": ""Zenvenmor Institute"", ""valid_from"": ""T0"", ""valid_to"": ""T2""}, {""object"": ""Xanulpra Mornelbel"", ""relation"": ""head"", ""subject"": ""Zenvenmor Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Lumisor Arbelar""}], ""training_templates"": [""Zenvenmor Institute had head at T0 Lumisor Arbelar."", ""The recorded value for Zenvenmor Institute is that it had head at T0 Lumisor Arbelar."", ""Reference entry: Zenvenmor Institute — had head at T0 — Lumisor Arbelar."", ""According to the registry, Zenvenmor Institute had head at T0 Lumisor Arbelar.""], ""withhold_current_value"": true}",,,,,,,,,
